AdultPrice,AdultPriceEUR,AdultPriceExclTax,Currency,Deeplink,FeeIndexes,FlightIndex,IsPaymentIncluded,MobileDeepLink,PaymentMethods,Score,SegmentFares,SegmentKey,TicketClassIndex,TotalIsCalculated,TotalPrice,TotalPriceEUR,TotalPriceExclTax,Culture,Market,Application,Consumer,Mix,Mobile,TicketClass,AdultCount,ChildAges,Segments
806.6,682.23,598.75,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=28bb89cb-a2b8-4a67-b2b7-ca4983d93ce6&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",105,False,,,1088.12,,-1,1,False,806.6,682.23,598.75,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
806.6,682.23,598.75,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=ec60476e-b0a0-44c9-88b4-85115ed2ba90&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",106,False,,,985.62,,-1,1,False,806.6,682.23,598.75,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
806.6,682.23,598.75,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=ca301593-a178-446e-97e9-4e5c446fea96&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",107,False,,,1088.12,,-1,1,False,806.6,682.23,598.75,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
806.6,682.23,598.75,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=3b47effa-ca8d-45c2-b70d-9dd9c4adfd57&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",108,False,,,1003.62,,-1,1,False,806.6,682.23,598.75,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
806.6,682.23,598.75,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=6eaa90c4-b37e-4e48-b3e2-21e3e87b2275&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",109,False,,,1003.62,,-1,1,False,806.6,682.23,598.75,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
806.6,682.23,598.75,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=243b987b-eb2c-4bcb-ab17-36fec24f9e67&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",110,False,,,1039.62,,-1,1,False,806.6,682.23,598.75,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
806.6,682.23,598.75,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=cab4eb8f-a073-4dee-83a4-47b26d3a822a&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",111,False,,,1039.62,,-1,1,False,806.6,682.23,598.75,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
743.6,628.94,599.54,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=7909f6b1-e928-4e6b-b9ba-c4573c9dc576&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,[],112,False,,,983.97,,-1,1,False,743.6,628.94,599.54,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
743.6,628.94,599.54,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=cee5824e-b500-409b-8661-16868f6aeaee&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",113,False,,,1045.97,,-1,1,False,743.6,628.94,599.54,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
743.6,628.94,599.54,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=7124f929-d293-4d31-bd47-77add8495654&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",114,False,,,1088.47,,-1,1,False,743.6,628.94,599.54,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
748.6,633.17,604.26,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=856705b0-c78a-4609-a7e6-95897e7b4c54&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",115,False,,,1077.08,,-1,1,False,748.6,633.17,604.26,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
756.6,639.94,610.56,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=de76af38-095b-4218-b1ef-89b9e0315e07&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",116,False,,,933.47,,-1,1,False,756.6,639.94,610.56,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
756.6,639.94,610.56,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=61f05d44-f0b5-4b59-a4d7-6e03011300f0&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",117,False,,,975.97,,-1,1,False,756.6,639.94,610.56,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
756.6,639.94,610.56,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=7679984d-df2e-4f7f-a9fc-fe8ee7defb78&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,[],118,False,,,976.97,,-1,1,False,756.6,639.94,610.56,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
756.6,639.94,610.56,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=fee8cfbd-f0ca-4583-a68d-aa009620131c&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,[],119,False,,,1030.97,,-1,1,False,756.6,639.94,610.56,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
761.6,644.17,615.28,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=8906b49f-d197-438c-a76e-2f4166406262&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,"[13, 14, 15]",120,False,,,964.58,,-1,1,False,761.6,644.17,615.28,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
767.6,649.24,619.99,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=153741db-8706-467e-8ab3-8ace2c450a59&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,[],121,False,,,1071.62,,-1,1,False,767.6,649.24,619.99,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
785.6,664.47,650.68,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=e5d9f818-5f7d-46d1-a484-65eb7d16d169&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,[],122,False,,,989.24,,-1,1,False,785.6,664.47,650.68,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
785.6,664.47,650.68,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=b000fe47-a0ca-47b6-9466-24d2ffad8070&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,[],123,False,,,1043.24,,-1,1,False,785.6,664.47,650.68,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
776.6,656.86,682.94,USD,https://clk.tradedoubler.com/click?p=282517&a=1530534&g=23958396&epi=|EPI|&url=https://air.flightsbird.com/web/air/default.aspx?siid=125087&XMLAirKey=81052be8-8ce3-4fff-a65b-322d8d5ca52b&XMLSearchKey=RPOfD5YLYG60/BVnSPGlHZz9EvFWMx5QJKlUUfYV3SWETGmkxuhqlHNK5AK7Vhb1BTHKriqfKcpPUXddSbKmIVxuCdelTJdLqD2fCJJvifOWz8zn1Az+R7BAWFQzXRpPHEyyxyu7UBt1K2oJpmv2rEjZhbR+kfJcyxYu/ypX3xDAJaLBJG8Mxob9qPGd8+e3,[],124,False,,,962.93,,-1,1,False,776.6,656.86,682.94,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
672.6,568.89,464.21,USD,https://clk.tradedoubler.com/click?p=278707&a=1530534&g=23764456&epi=|EPI|&url=https://book.flightsmojo.com/web/air/results.aspx?siid=119586&referrer=momondo&XMLAirKey=aa1eb884-9631-4573-af60-12482c897a76&XMLSearchKey=RPOfD5YLY09Gqo5NnVDDHDiuc/E7uy3YnUR3G7+3fafWgibHv6MdhwKJK9oSoDDoqggiOlyeHe01GhvKL+cZENvDxRmzz6eGDprniUFiRrBqi0yqFw/d0H+2c15tWA5CPIa1pef+3YUHS3kOXFAphPEy2937GqBxWs5fGbGIRZfcg3Ijt0u5K44pu8J0N2J1,[],25,False,,,930.44,,-1,1,False,672.6,568.89,464.21,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
684.6,579.04,490.96,USD,https://clk.tradedoubler.com/click?p=278707&a=1530534&g=23764456&epi=|EPI|&url=https://book.flightsmojo.com/web/air/results.aspx?siid=119586&referrer=momondo&XMLAirKey=314e4b7c-b40c-4d2a-b734-96ac7578cee3&XMLSearchKey=RPOfD5YLY09Gqo5NnVDDHDiuc/E7uy3YnUR3G7+3fafWgibHv6MdhwKJK9oSoDDoqggiOlyeHe01GhvKL+cZENvDxRmzz6eGDprniUFiRrBqi0yqFw/d0H+2c15tWA5CPIa1pef+3YUHS3kOXFAphPEy2937GqBxWs5fGbGIRZfcg3Ijt0u5K44pu8J0N2J1,[],26,False,,,817.52,,-1,1,False,684.6,579.04,490.96,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
718.6,607.8,498.82,USD,https://clk.tradedoubler.com/click?p=278707&a=1530534&g=23764456&epi=|EPI|&url=https://book.flightsmojo.com/web/air/results.aspx?siid=119586&referrer=momondo&XMLAirKey=4098a2d9-abfe-4289-b215-bc888b783749&XMLSearchKey=RPOfD5YLY09Gqo5NnVDDHDiuc/E7uy3YnUR3G7+3fafWgibHv6MdhwKJK9oSoDDoqggiOlyeHe01GhvKL+cZENvDxRmzz6eGDprniUFiRrBqi0yqFw/d0H+2c15tWA5CPIa1pef+3YUHS3kOXFAphPEy2937GqBxWs5fGbGIRZfcg3Ijt0u5K44pu8J0N2J1,[],27,False,,,973.4,,-1,1,False,718.6,607.8,498.82,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
726.6,614.56,505.13,USD,https://clk.tradedoubler.com/click?p=278707&a=1530534&g=23764456&epi=|EPI|&url=https://book.flightsmojo.com/web/air/results.aspx?siid=119586&referrer=momondo&XMLAirKey=cb2650ea-7941-4273-9a60-b257716874de&XMLSearchKey=RPOfD5YLY09Gqo5NnVDDHDiuc/E7uy3YnUR3G7+3fafWgibHv6MdhwKJK9oSoDDoqggiOlyeHe01GhvKL+cZENvDxRmzz6eGDprniUFiRrBqi0yqFw/d0H+2c15tWA5CPIa1pef+3YUHS3kOXFAphPEy2937GqBxWs5fGbGIRZfcg3Ijt0u5K44pu8J0N2J1,[],28,False,,,1246.28,,-1,1,False,726.6,614.56,505.13,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
707.6,598.49,509.07,USD,https://clk.tradedoubler.com/click?p=278707&a=1530534&g=23764456&epi=|EPI|&url=https://book.flightsmojo.com/web/air/results.aspx?siid=119586&referrer=momondo&XMLAirKey=190c8251-f0ec-40bf-a70e-1c0e328aff5c&XMLSearchKey=RPOfD5YLY09Gqo5NnVDDHDiuc/E7uy3YnUR3G7+3fafWgibHv6MdhwKJK9oSoDDoqggiOlyeHe01GhvKL+cZENvDxRmzz6eGDprniUFiRrBqi0yqFw/d0H+2c15tWA5CPIa1pef+3YUHS3kOXFAphPEy2937GqBxWs5fGbGIRZfcg3Ijt0u5K44pu8J0N2J1,"[13, 14, 15]",29,False,,,1111.74,,-1,1,False,707.6,598.49,509.07,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
707.6,598.49,509.07,USD,https://clk.tradedoubler.com/click?p=278707&a=1530534&g=23764456&epi=|EPI|&url=https://book.flightsmojo.com/web/air/results.aspx?siid=119586&referrer=momondo&XMLAirKey=fdff8e85-3fa9-4c69-aa37-f13adcac841e&XMLSearchKey=RPOfD5YLY09Gqo5NnVDDHDiuc/E7uy3YnUR3G7+3fafWgibHv6MdhwKJK9oSoDDoqggiOlyeHe01GhvKL+cZENvDxRmzz6eGDprniUFiRrBqi0yqFw/d0H+2c15tWA5CPIa1pef+3YUHS3kOXFAphPEy2937GqBxWs5fGbGIRZfcg3Ijt0u5K44pu8J0N2J1,"[13, 14, 15]",30,False,,,1133.24,,-1,1,False,707.6,598.49,509.07,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
707.6,598.49,509.07,USD,https://clk.tradedoubler.com/click?p=278707&a=1530534&g=23764456&epi=|EPI|&url=https://book.flightsmojo.com/web/air/results.aspx?siid=119586&referrer=momondo&XMLAirKey=5542ddb4-a125-42f8-bb97-a89719e01e45&XMLSearchKey=RPOfD5YLY09Gqo5NnVDDHDiuc/E7uy3YnUR3G7+3fafWgibHv6MdhwKJK9oSoDDoqggiOlyeHe01GhvKL+cZENvDxRmzz6eGDprniUFiRrBqi0yqFw/d0H+2c15tWA5CPIa1pef+3YUHS3kOXFAphPEy2937GqBxWs5fGbGIRZfcg3Ijt0u5K44pu8J0N2J1,"[13, 14, 15]",31,False,,,1313.74,,-1,1,False,707.6,598.49,509.07,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
707.6,598.49,509.07,USD,https://clk.tradedoubler.com/click?p=278707&a=1530534&g=23764456&epi=|EPI|&url=https://book.flightsmojo.com/web/air/results.aspx?siid=119586&referrer=momondo&XMLAirKey=73018087-d03b-43dd-a99b-b9ea7b8d61a4&XMLSearchKey=RPOfD5YLY09Gqo5NnVDDHDiuc/E7uy3YnUR3G7+3fafWgibHv6MdhwKJK9oSoDDoqggiOlyeHe01GhvKL+cZENvDxRmzz6eGDprniUFiRrBqi0yqFw/d0H+2c15tWA5CPIa1pef+3YUHS3kOXFAphPEy2937GqBxWs5fGbGIRZfcg3Ijt0u5K44pu8J0N2J1,"[13, 14, 15]",32,False,,,1335.24,,-1,1,False,707.6,598.49,509.07,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
727.6,615.41,524.79,USD,https://clk.tradedoubler.com/click?p=278707&a=1530534&g=23764456&epi=|EPI|&url=https://book.flightsmojo.com/web/air/results.aspx?siid=119586&referrer=momondo&XMLAirKey=b23be6b2-4b43-45ef-87ce-fa8638e984d1&XMLSearchKey=RPOfD5YLY09Gqo5NnVDDHDiuc/E7uy3YnUR3G7+3fafWgibHv6MdhwKJK9oSoDDoqggiOlyeHe01GhvKL+cZENvDxRmzz6eGDprniUFiRrBqi0yqFw/d0H+2c15tWA5CPIa1pef+3YUHS3kOXFAphPEy2937GqBxWs5fGbGIRZfcg3Ijt0u5K44pu8J0N2J1,[],33,False,,,941.2,,-1,1,False,727.6,615.41,524.79,en-US,US,Android,momondo,NONE,True,ECO,1,[],"[{'Origin': 'GEG', 'Destination': 'ABY', 'Departure': '12-24-2017'}, {'Origin': 'ABY', 'Destination': 'GEG', 'Departure': '01-05-2018'}]"
